,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
854,Wolfgang Hesse,That's Christmas To Me,2RJynd5Zo2jM2uThsr0nt2,63,0.655,0.0519,5,-20.888,1,0.0582,0.995,0.939,0.0828,0.275,117.224,186872,4
855,dhruv,double take,47isJpIIO8m7BJEhiFhnaf,74,0.456,0.437,8,-11.156,1,0.0867,0.839,0.0,0.218,0.209,108.678,171743,4
856,Chance the Rapper,Hot Shower,00ko9WaS4jOX1kEk3gvHjf,61,0.899,0.509,9,-8.04,1,0.387,0.00157,0.0,0.0573,0.599,150.001,225924,4
857,Nipsey Hussle,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),6ya8ejoKgw906Y8LWclqrp,63,0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,233278,4
858,Ced.Escobar,Realtime,0fQJh2JEZj6pjHTcE0LEzF,61,0.717,0.537,1,-11.704,1,0.181,0.346,0.0,0.127,0.743,161.918,161952,4
859,Cage The Elephant,Black Madonna,4Y6GIje3GErVRIq1Ff5BJq,64,0.705,0.728,4,-3.184,0,0.035,0.00122,0.0693,0.0753,0.966,109.991,226533,4
860,awfultune,MINE,51fMzpQpLMmeRP9qpekMRR,65,0.693,0.0693,1,-20.707,1,0.0492,0.845,1.14e-06,0.142,0.217,67.448,175354,3
861,Frank Ocean,DHL,2INhKpUdzh7v0j041gZNsz,64,0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,268893,4
862,Young M.A,BIG,7cyeGclH71MayOuQ7qtLFl,64,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920,4
863,Zach Williams,There Was Jesus,6oizwmD5yHvlQUw0xvirrY,62,0.495,0.695,8,-6.331,1,0.0374,0.4,0.0,0.088,0.473,153.882,223348,4
864,Tate McRae,stupid,4k3uABcX9iaGlt5pRJhumi,67,0.673,0.58,0,-6.029,0,0.0416,0.0692,8.52e-05,0.186,0.257,95.989,172916,4
865,Old Dominion,Make It Sweet,3Mnr3yyQk1aUPYgbpOQE31,61,0.424,0.837,7,-4.453,1,0.0472,0.0373,0.0,0.0665,0.554,180.175,187000,4
866,100 gecs,money machine,61bwFjzXGG1x2aZsANdLyl,65,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877,114460,4
867,Solange,Binz,7yvdp8dqmxExSJwT2fn6Xq,64,0.863,0.625,8,-6.323,1,0.313,0.101,4.13e-06,0.166,0.456,83.98,111227,4
868,DJ Khaled,Just Us (feat. SZA),0BnTBAGmr9FtYwkZrwKhwS,65,0.639,0.859,9,-2.758,0,0.147,0.135,0.0,0.129,0.566,93.132,221379,4
869,Rod Wave,Abandoned,5KJR1EJ18CTc7HYenhIpIE,60,0.715,0.517,4,-13.556,1,0.107,0.471,0.0,0.0756,0.677,149.949,246465,4
870,MemoTheMafioso,Fakin,6nvjHITZ7XDuTcK1LrwAjX,60,0.821,0.34,0,-10.078,1,0.0585,0.144,0.0,0.079,0.136,95.028,156054,4
871,PRETTYMUCH,Phases,3je88Q4OvTqIx7BFRFYvRA,67,0.77,0.636,11,-6.724,0,0.131,0.169,0.0,0.0676,0.492,105.93,215760,4
872,Cardi B,Press,6dPyzkyZwoj9LqjQXOFdVv,64,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,143792,4
873,Kevin Gates,Big Gangsta,2HYvkdq6lpFXkVz9Tfqi8r,63,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463,4
874,Boobie Lootaveli,Two Left Feet Flow,3RdgaqT3gikOmYrZrxmfsC,63,0.984,0.655,8,-9.232,1,0.149,0.0682,0.0,0.102,0.236,122.013,90567,4
875,John Vincent III,Lover of Mine,5wejUto9orDIV7g8eb6VZ6,63,0.422,0.269,8,-9.457,1,0.0359,0.513,0.000212,0.203,0.052,111.884,227370,3
876,Elevation Worship,See A Victory,3gtqd9P8kZblHf4I7Ybub2,63,0.345,0.747,10,-6.92,1,0.053,0.00214,0.0,0.0928,0.215,154.739,363231,4
877,Edicion Especial,Si Es Posible,1uQhUupvikvunqykML6NPd,70,0.582,0.819,0,-4.236,1,0.0559,0.279,0.0,0.134,0.886,171.079,255402,3
878,Rauw Alejandro,Fantasias,6mAN61JH0dzyZpWslS11jy,74,0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,199711,4
879,Stract,Losing Interest,3RbNcjVnQixKa1sULcwd2K,70,0.96,0.36,10,-16.192,0,0.155,0.673,0.0177,0.293,0.639,114.927,136696,4
880,Black Eyed Peas,RITMO (Bad Boys For Life),6cy3ki60hLwimwIje7tALf,73,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4
881,Jordan Clarke,Freaks,44r4zta6P9flkhKaVnbsvG,66,0.674,0.568,1,-6.356,1,0.0408,0.116,0.0,0.165,0.64,166.107,174800,4
882,Yot Club,Landlord,7FJrIeLwz1qQsgFyYzNW7Q,64,0.526,0.56,9,-9.839,1,0.026,0.825,0.015,0.493,0.735,90.882,155917,4
883,Pentatonix,Do You Hear What I Hear?,2QEJNfOrRjC4O1msrVXJo4,62,0.316,0.714,8,-4.981,1,0.0387,0.00931,0.0,0.117,0.306,72.785,213880,4
884,Lewis Capaldi,Grace,0pEkK8MqbmGSX7fT8WLMbR,73,0.722,0.565,4,-5.848,1,0.0335,0.435,0.0,0.165,0.488,104.483,185658,4
885,glass beach,cold weather,50u2y4zgROMZq2db8Qx94B,63,0.341,0.661,10,-4.251,1,0.0335,0.00422,0.0,0.103,0.675,154.99,138119,4
886,Yehezkel Raz,Ballerina,5lm18pjbwdth6ENVllxjfl,67,0.376,0.0207,3,-35.713,1,0.0678,0.993,0.954,0.0938,0.429,75.607,71581,1
887,Dayseeker,Burial Plot,0v1QET6Q1YD7HQK4FBT8on,62,0.428,0.873,5,-4.325,1,0.052,0.039,0.0,0.0528,0.222,92.558,237573,4
888,John Vincent III,Topanga Canyon,6CnI0qWDR9CSOkHSTNPmOc,63,0.526,0.532,8,-13.295,1,0.0541,0.793,0.96,0.11,0.0362,89.352,84706,4
889,Liam Payne,Strip That Down (feat. Quavo),29JrmE89KgRyCxBIzq2Ocw,69,0.873,0.495,6,-5.446,1,0.0518,0.199,0.0,0.0805,0.546,106.033,202062,4
890,Hillsong Worship,King Of Kings,5E2v6b4Mo4jxuPrcK4YEIF,60,0.489,0.477,2,-7.343,1,0.0299,0.122,0.0,0.1,0.177,136.045,265133,4
891,Monsune,OUTTA MY MIND,7zTTDkkLkJ2iHAqq1daDCr,64,0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998,226006,4
892,Ariana Grande,bad idea,5Il6Oe7lr5XM7A0cWbVQtr,68,0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,267107,4
893,YG,"Go Loko (feat. Tyga, Jon Z)",1kK6DwzyXJSp58u5HYWwuD,66,0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4
894,Lana Del Rey,The greatest,6ERZ30cRjVWGtVLhczX9aL,68,0.443,0.226,2,-12.507,0,0.0359,0.939,0.0201,0.14,0.196,79.142,300361,3
895,George Strait,Every Little Honky Tonk Bar,1OfEfwXp9IKC5qRTtiGUWg,61,0.66,0.83,5,-5.099,1,0.029,0.292,0.0,0.141,0.856,122.079,194840,4
896,The Kid LAROI,Let Her Go,0c6SqvH32BMgbEFvpHc2gs,65,0.763,0.542,3,-6.753,0,0.148,0.639,0.0,0.113,0.504,142.031,122113,4
897,J Balvin,YO LE LLEGO,0uIfrUwwg0Z7KTitul7E3T,66,0.785,0.792,9,-4.695,0,0.0641,0.0104,0.0,0.104,0.528,155.036,249600,4
898,LXST CXNTURY,ODIUM,4yyX0nJqMpqaubcGdGsxx9,70,0.708,0.781,11,-8.267,0,0.0638,0.163,0.885,0.392,0.345,74.997,166579,4
899,Justin Moore,The Ones That Didn’t Make It Back Home,6Vmb8Ru0BvjWGozOVGApRd,60,0.537,0.784,3,-4.869,1,0.034,0.0979,0.0,0.224,0.468,137.995,191018,4
900,Still Woozy,Lava,2dIeraguJ8SoHDqXfSZelZ,63,0.62,0.616,1,-10.071,1,0.143,0.304,0.00954,0.264,0.67,169.139,157303,4
901,Lil Tjay,Ruthless (feat. Jay Critch),395WRTyNwMGx80cDXqg6vM,65,0.521,0.592,9,-9.801,1,0.134,0.0489,0.0,0.267,0.356,129.754,244573,4
902,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",4lJNen4SMTIJMahALc3DcB,72,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187027,4
903,iann dior,molly,0q0Vsy1SHdUSrR7TJGNAVn,63,0.695,0.566,6,-7.484,0,0.124,0.00202,0.0,0.167,0.388,80.029,175569,4
904,Bazzi,Focus (feat. 21 Savage),2FqqVHvC4eKrsk97vpMRid,65,0.752,0.703,1,-5.268,1,0.0969,0.00694,0.0,0.143,0.538,77.021,155134,4
905,JACKBOYS,WHAT TO DO? (feat. Don Toliver),4AO1XhrgJczQ9bNVxdfKQe,67,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037,250142,4
906,Rammstein,Deutschland,2bPGTMB5sFfFYQ2YvSmup0,77,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,322340,4
907,Dee Watkins,Bad Ass Jit,5XMWIwwo1YLNy3zn4c5CBW,60,0.866,0.699,11,-6.166,0,0.403,0.0152,0.0,0.132,0.352,96.046,180114,4
908,Stian Jarrell,Seven Joys Of Mary,6O289GwYiOa3i3AKU0EQwW,63,0.289,0.0453,7,-27.477,1,0.0495,0.994,0.963,0.117,0.455,68.325,144306,4
909,Badflower,Ghost,7w09r53aPON8ZUvEAnPe94,62,0.505,0.839,11,-4.966,0,0.0569,0.0111,0.0,0.211,0.326,139.961,259520,4
910,WILLOW,"Female Energy, Part 2",0W95eMaAxNVYTquOsXXkC5,63,0.539,0.39,4,-8.341,0,0.0293,0.0143,0.000125,0.174,0.361,119.791,173920,3
911,BONES,LooseScrew,6Qd2OmDq4rPFQi7qCHapTx,66,0.379,0.43,1,-11.445,1,0.0509,0.317,0.0725,0.0861,0.0586,99.93,174375,4
912,Lord Lorenz,MurderCaust,7hwaNrW5KuXylBBf891eqU,68,0.934,0.569,11,-10.039,1,0.304,0.332,0.798,0.426,0.404,139.917,125143,4
913,Esteban Gabriel,Tirando la H,0SLnqaBaYLFH3ncId7ClCU,63,0.61,0.748,5,-4.232,1,0.127,0.0343,0.0,0.0621,0.741,68.398,119333,4
914,Lil Loaded,Gang Unit,225I92Od6UNxwRJx9rUiyV,64,0.912,0.695,6,-7.751,1,0.0771,0.218,0.0,0.11,0.716,99.044,106667,4
915,J Balvin,MOJAITA,71pEiUWwfDFiRO6RmFpnBf,68,0.45,0.842,0,-3.602,1,0.102,0.0171,0.0,0.377,0.885,172.069,187333,4
916,Baby Keem,MOSHPIT,6XrRiRgDivf3Kv4CKuQh9o,62,0.764,0.649,1,-7.517,1,0.318,0.0196,0.0,0.131,0.335,135.036,176353,4
917,Luke Combs,What You See Is What You Get,273TiTHLlHSRe5zrzs7wvD,63,0.593,0.805,5,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949,171920,4
918,beabadoobee,Apple Cider,5xA5MggKc3aQxuOzNzPUWB,64,0.492,0.921,2,-3.939,1,0.032,0.082,0.0114,0.301,0.679,138.008,178918,4
919,Maluma,HP,1LIqNVhaIgxXUt2eVoIQJ3,72,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4
920,Freddie Dredd,Abuse,0oTUjZ4WrHkVS3x08SzZOi,65,0.787,0.868,6,-4.22,1,0.11,0.622,1.95e-05,0.169,0.598,130.23,81267,4
921,Melanie Martinez,Nurse's Office,4fRzunTZ51UC0oNwoVqiKB,65,0.612,0.651,2,-8.292,0,0.19,0.313,0.0,0.114,0.556,182.87,202723,3
922,JACKBOYS,GANG GANG,6uJONCdr2rC65BNmCnTBWK,67,0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,244761,4
923,Drake,Can I,3e0ZGE7Gp034iLknjQk4QW,66,0.643,0.178,4,-8.56,0,0.0588,0.484,0.0108,0.122,0.0674,85.042,189289,4
924,Local Natives,When Am I Gonna Lose You,5wCVLW9qMtIY9IkBeyYnh6,62,0.452,0.834,11,-4.657,1,0.0967,0.0417,0.00036,0.119,0.514,142.088,264213,4
925,Migos,"My Family - from ""The Addams Family""",62rchuhJrm5JSlIfHz7cH3,67,0.782,0.775,5,-4.49,0,0.0975,0.309,0.0,0.322,0.882,135.966,177353,4
926,Kameron Marlowe,Giving You Up,3f3VeiJIaWOZcmkJpTqxyj,61,0.53,0.848,8,-3.833,1,0.0427,0.0366,0.0,0.172,0.749,143.953,230842,4
927,SAINt JHN,Roses - Imanbek Remix,2Wo6QQD1KMDWeFkkjLqwx5,59,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,176219,4
928,Dylan Wheeler,Broke Ass Kid,22NJ4gaxcMI4j5Fg8dbnug,60,0.526,0.785,6,-4.165,1,0.0361,0.00829,0.0,0.0756,0.385,111.073,242325,4
929,Babyxsosa,Everywhereigo,3DICBZOMaEWbCxwUfPGcE5,65,0.892,0.384,11,-12.975,0,0.407,0.0569,7.64e-05,0.105,0.512,140.091,135471,4
930,Baby Smoove,Bape,6MTfPbfh8mPzDSI8wLHIfN,60,0.731,0.523,1,-9.365,1,0.139,0.391,0.283,0.118,0.34,122.786,168751,5
931,Bad Omens,Dethrone,063enHR1mnhUpbb1rsQJOk,63,0.283,0.935,6,-4.56,1,0.142,1.59e-05,0.0057,0.073,0.419,111.884,209134,3
932,Avicii,SOS (feat. Aloe Blacc),2x0RZdkZcD8QRI53XT4GI5,72,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,4
933,Mrs. GREEN APPLE,インフェルノ,64yajM6CxtLghmgB53VeXT,69,0.529,0.931,4,-1.538,1,0.0581,0.00955,0.0,0.465,0.695,92.466,212547,4
934,Big Wild,6's to 9's (feat. Rationale),4DAaQ5InUO23d8yNRbB0Yj,63,0.714,0.663,8,-5.799,1,0.0694,0.145,0.0,0.264,0.64,95.497,206073,4
935,Cody Johnson,Fenceposts,63N3mSA7zVaAmZU4Xi6ifZ,60,0.455,0.628,7,-6.246,1,0.0272,0.31,1.87e-06,0.227,0.402,160.001,177040,4
936,Noah Kahan,Young Blood,5ngcqrs4Xq915GUqNtNNr5,63,0.671,0.463,11,-8.534,1,0.0439,0.391,0.0,0.162,0.347,85.002,208533,4
937,Ariana Grande,NASA,4uTvPEr01pjTbZgl7jcKBD,66,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,182000,4
938,Alec Benjamin,Let Me Down Slowly (feat. Alessia Cara),1roCmBlcpV7LzsmB7pmCyt,72,0.655,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267,169175,4
939,Drax Project,Catching Feelings (feat. SIX60),0gCNs3jCCDhObAK0MRghtv,65,0.396,0.521,3,-5.877,1,0.101,0.605,0.0,0.157,0.34,175.558,218854,4
940,Bktherula,LEFT RIGHT,6hO0b9LAggdysS9RIn8VxH,63,0.793,0.278,8,-11.931,0,0.426,0.745,4.45e-06,0.0919,0.271,130.24,83157,4
941,Miranda Lambert,Tequila Does,2fmHMSaIadDzLPT4Im3Mze,60,0.506,0.421,0,-6.967,1,0.0353,0.159,2.65e-06,0.105,0.411,113.777,241787,3
942,I Prevail,Breaking Down,4bE3cBcwAe7T5SklvbkiYZ,62,0.503,0.568,4,-7.182,0,0.0341,0.00131,0.00144,0.0856,0.0705,126.935,206147,4
943,Ariana Grande,ghostin,2vdBo4ALPYbHRUPKgtE5iC,67,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,271467,4
944,Morningsiders,Don't Let Me,5Vnny8AlKRnPZ3wQNouf2T,64,0.471,0.639,2,-5.908,1,0.0318,0.22,3.46e-05,0.0953,0.706,199.918,183851,4
945,Luke Combs,Refrigerator Door,3bfuN2UbSYYqCLG3cdweGf,63,0.459,0.864,1,-4.397,1,0.059,0.011,3.36e-06,0.314,0.623,74.867,204240,4
946,Aflacko,"Most Hated, Pt. 2",6zJsBhtFr6F53mqze47eeB,60,0.69,0.44,1,-8.939,1,0.291,0.0965,6.2e-05,0.0611,0.234,84.37,85680,4
947,BENEE,Wishful Thinking,06Xh1KvQofFghlSt33mFjc,63,0.644,0.661,4,-6.161,1,0.0332,0.144,1.54e-06,0.177,0.55,82.022,213373,4
948,Men I Trust,Show Me How (Album V),6A46jG17UumVQLqodsFxuV,63,0.811,0.217,9,-15.267,0,0.0648,0.753,0.846,0.0962,0.46,166.015,215111,4
949,James Blake,Mile High (feat. Travis Scott & Metro Boomin),4cQrSREMqBSvJ8ZzBZjVb8,65,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,193600,4
950,Sauce Walka,Texas Cyclone,2oFdrFpXDgPcszmfWaKboI,66,0.746,0.64,7,-4.466,1,0.0403,0.0638,0.0,0.195,0.364,135.957,132072,4
951,The Garden,Thy Mission,7LcmuGeSXQzQlteW3yGtWb,62,0.419,0.94,10,-6.054,0,0.116,0.203,0.822,0.303,0.355,160.026,221000,4
952,Post Malone,I Know,6b2mfHMqWCA74XmUuVJm8r,65,0.666,0.603,1,-5.671,1,0.0763,0.497,0.0,0.112,0.262,102.94,141413,4
953,$atori Zoom,BUSTER,7fm5r6dD04emTplbHD5wDP,66,0.883,0.625,6,-4.098,1,0.245,0.239,0.0,0.0765,0.871,126.677,141519,5
954,David Schultz,Let It Snow! Let It Snow! Let It Snow!,3TjnAijj56YjpaiIbvBXL1,62,0.738,0.0831,9,-18.194,1,0.0812,0.985,0.898,0.0873,0.626,119.414,80573,4
955,Caamp,No Sleep,2pfAvgMoHLfialvMYn337d,61,0.704,0.71,8,-7.387,1,0.0284,0.533,0.0011,0.148,0.897,123.89,237760,4
956,Don Toliver,HAD ENOUGH (feat. Quavo & Offset),7LGWmZaoS7jZJ5tEi9EcDi,64,0.75,0.789,2,-4.578,1,0.108,0.253,0.0,0.129,0.673,147.957,157133,4
957,Juice WRLD,ON GOD (feat. Young Thug),5euYMGygjq2IAfpzOD08Qb,62,0.798,0.723,5,-6.231,0,0.0601,0.0926,0.0,0.112,0.338,145.992,250272,4
958,Upchurch,"Hey Boy, Hey Girl",47f6eZgviwSZciXGv2iWYg,59,0.661,0.516,8,-11.207,1,0.0425,0.0013,0.0,0.0998,0.333,140.077,200786,4
959,John Vincent III,In My Sheets,1JfDRSHrdbocxymsGtIvEI,61,0.49,0.58,9,-8.691,1,0.0318,0.137,0.0183,0.0836,0.237,91.196,250000,4
960,稲葉曇,Lost Umbrella,2zAi85TQB7mLzl8P1ySAj9,67,0.721,0.918,10,-3.347,1,0.0678,0.0408,2.45e-05,0.233,0.965,137.03,204498,4
961,We Three,Sara,0zSemnpoUFdtesuHTZ3ifv,65,0.713,0.557,0,-9.81,1,0.117,0.684,0.0,0.146,0.346,110.048,211175,4
962,XXXTENTACION,Sauce!,3jq1RpStaB1YGyN3rRZGca,64,0.68,0.313,3,-13.672,0,0.0347,0.582,0.0,0.19,0.405,135.034,144724,4
963,Little Tree Trio,We Wish You A Merry Christmas,24qIDUtuHes8hTXrs13HR6,63,0.394,0.217,0,-18.069,1,0.0364,0.956,0.912,0.136,0.484,78.859,153567,3
964,SZA,Power is Power (feat. The Weeknd & Travis Scott),4cbdPT6uaBOgOQe3fLMofl,69,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.913,211267,4
965,"Héctor ""El Father""",Noche de Travesura,1DdrejuwM8C3ExsXaPAgF8,70,0.826,0.532,9,-11.731,1,0.238,0.292,0.0,0.075,0.45,92.003,207786,4
966,leo.,despair,292JruITePIpFvRpPb85GF,63,0.41,0.655,0,-6.701,1,0.0313,0.613,0.000117,0.329,0.495,174.021,175500,4
967,Virginia To Vegas,Just Friends,02Ygu8lo3qSknRpcBnspso,64,0.793,0.714,7,-7.562,1,0.193,0.156,0.0,0.136,0.794,100.036,168947,4
968,Riley Green,Hard To Leave,5q5pDqPzNjMK0jnlLb9vU4,59,0.547,0.526,2,-5.985,1,0.0273,0.0189,0.0,0.117,0.345,141.951,215373,4
969,Burna Boy,On the Low,1PoJXULCvl03b1fiZmMxmd,74,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00928,0.0835,0.937,99.95,185899,4
970,Tory Lanez,Jerry Sprunger (with T-Pain),6JsHgIkMYHcbNtKfsal2Mg,64,0.76,0.746,0,-5.331,0,0.227,0.137,0.0,0.0905,0.449,100.011,233546,4
971,Lomelda,Bust,1rpB8t6WVWB3NmFc6BfJfn,64,0.496,0.274,0,-18.339,1,0.0614,0.932,0.34,0.112,0.0445,154.64,91989,1
972,Miley Cyrus,Mother's Daughter,4C5iYZMmSYeIUCtX3uShA7,69,0.682,0.866,6,-4.132,0,0.0588,0.00461,0.00147,0.149,0.527,91.017,219080,4
973,The Band CAMINO,See Through,1pJzl0YsxaWj6BbPs1mUuQ,61,0.577,0.811,2,-5.123,1,0.075,0.0394,0.0,0.11,0.666,92.002,181421,4
974,Juice WRLD,Won’t Let Go,2c3zMPsSmGkXCLQwCQqdhz,63,0.618,0.791,4,-4.292,0,0.0519,0.0563,0.0,0.233,0.653,150.068,200137,4
975,SiR,You Can't Save Me,5LKzqs734Xs528hqK8bGS1,62,0.622,0.584,0,-7.891,1,0.122,0.0628,0.000152,0.119,0.545,158.276,174947,4
976,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],3i9UVldZOE0aD0JnyfAZZ0,69,0.448,0.603,7,-7.176,1,0.064,0.433,0.0,0.0862,0.422,205.272,221307,3
977,Phil Wickham,Angels We Have Heard On High,6r2uT3BQAYuNygl5BKv3v3,59,0.44,0.135,4,-13.428,1,0.0367,0.95,0.0,0.132,0.161,116.679,221547,4
978,ILLENIUM,In Your Arms (with X Ambassadors),70YPzqSEwJvAIQ6nMs1cjY,63,0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,220730,4
979,Charlie Puth,Cheating on You,0ClPIeT6MSgfSgQ9ZrJbAq,78,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,196607,4
980,Night Lovell,PLEASE DON'T GO,7juLZgOGJrjevenhKh0ZRE,65,0.806,0.322,5,-11.684,1,0.0973,0.428,0.0942,0.125,0.244,140.009,125402,4
