,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
35,Elley Duhé,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,89,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
36,Coyote Theory,This Side of Paradise,79EkGysjP2dL5GdpeQjRxT,82,0.306,0.664,9,-6.07,1,0.0276,0.432,7.5e-06,0.135,0.321,158.283,242010,4
37,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,80,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,156106,4
38,Brent Faiyaz,Been Away,5PvVkf1Yuq3XyMqqjPiKPd,77,0.602,0.5,8,-9.377,1,0.298,0.477,5.69e-05,0.295,0.395,132.798,223630,4
39,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),0PvFJmanyNQMseIFrU708S,81,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4
40,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,84,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,4
41,Rosa Walton,I Really Want to Stay at Your House,7mykoq6R3BArsSpNDjFQTm,83,0.49,0.738,3,-7.399,0,0.0367,0.00237,4.58e-06,0.0851,0.126,124.966,246653,4
42,Gwen Stefani,You Make It Feel Like Christmas (with Blake Shelton),3SjaE7SExrVnRZi45KXT3O,76,0.635,0.87,2,-4.291,0,0.04,0.0152,0.0,0.118,0.912,92.999,156773,4
43,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,80,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4
44,Dua Lipa,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,85,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4
45,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),6Tguhaf2uAe6OjRLsR2Tql,76,0.846,0.48,8,-8.618,0,0.359,0.269,0.0,0.0989,0.419,143.029,169532,4
46,Ava Max,Christmas Without You,1QLZKzC2pjP4ySf4ALrNhm,83,0.654,0.596,1,-4.68,1,0.0458,0.424,0.0,0.11,0.382,118.078,169245,4
47,Powfu,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,83,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,4
48,Pop Smoke,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,81,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4
49,Playboi Carti,ILoveUIHateU,1BpKJw4RZxaFB88NE5uxXf,77,0.684,0.693,4,-6.651,0,0.0339,0.00534,0.0,0.506,0.108,134.988,135122,4
50,THE ANXIETY,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,80,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4
51,Playboi Carti,Vamp Anthem,4CzhtKifG867Lu5DNQVBSA,78,0.642,0.69,11,-5.101,1,0.261,0.00599,1.3e-06,0.322,0.641,164.075,124094,4
52,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,79,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4
53,Machine Gun Kelly,my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,78,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,4
54,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,77,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,163798,4
55,Cardi B,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,80,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,4
56,Brent Faiyaz,Rehab (Winter In Paris),0zWbYGQq5O1KQd0iqzgjP6,76,0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-05,0.127,0.286,144.211,180304,4
57,Don Toliver,After Party,527k23H0A4Q0UJN3vGs0Da,79,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,167916,4
58,HARDY,GIVE HEAVEN SOME HELL,2bVeUlOC5JjTpkQXuUUoYm,74,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,217802,4
59,Don Toliver,No Idea,7AzlLxHn24DxjgQX73F9fU,80,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,4
60,Bad Bunny,La Santa,69vlMrzHwATKzupwNcUPyK,85,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,206420,4
61,Bad Bunny,DÁKITI,47EiUVwUp4C9fGccaPuUCS,83,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4
62,Ariana Grande,positions,35mvY5S1H3J2QZyna3TFe0,84,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172325,4
63,Eyedress,Romantic Lover,7s5VQqrjBtrBgZL4pEa46S,79,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,86739,4
64,Ozzy Osbourne,Crazy Train,7ACxUo21jtTHzy7ZEV56vU,78,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,293183,4
65,Taylor Swift,champagne problems,0sY6ZUTh4yoctD8VIXz339,79,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,244000,4
66,Lee Brice,Soul,3vCUelLOtiuNF78p9LNWZF,75,0.789,0.642,11,-8.304,1,0.0352,0.357,0.0,0.0985,0.755,121.003,167680,4
67,blackbear,hot girl bummer,6jRq8gaZhMUyy5RclRPcAf,80,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,188344,1
68,Dan + Shay,Take Me Home For Christmas,72HP2M4jjw4t0AIGdEVGEF,76,0.694,0.769,6,-4.665,1,0.0325,0.163,0.0,0.0976,0.663,93.033,203880,4
69,Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,81,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4
70,Pop Smoke,Element,57BGVV6wcyhbn3hsjlqEZB,80,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,5
71,Giveon,Like I Want You,6qBFSepqLCuh5tehehc1bd,78,0.678,0.355,10,-7.757,0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,260776,3
72,Jack Harlow,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM,78,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,4
73,Bad Bunny,Si Veo a Tu Mamá,41wtwzCZkXwpnakmwJ239F,83,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,170972,4
74,21 Savage,Mr. Right Now (feat. Drake),4Q34FP1AT7GEl9oLgNtiWj,75,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,193839,4
75,The Strokes,The Adults Are Talking,5ruzrDWcT0vuJIOMW7gMnW,79,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,309053,4
76,Juice WRLD,Conversations,4K06PO78fW4mnBVenxGNob,76,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,181661,4
77,Tame Impala,Borderline,5hM5arv9KDbCHS0k9uqwjr,78,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,237800,4
78,Jhayco,CÓMO SE SIENTE - Remix,2tFwfmceQa1Y6nRPhYbEtC,82,0.807,0.606,3,-8.871,0,0.088,0.0946,0.0,0.119,0.304,92.988,227520,4
79,Ken Carson,Yale,0HTIrbUwwFn984RzVZm5Fk,76,0.728,0.442,1,-10.095,1,0.0565,0.000487,8.21e-06,0.149,0.441,142.025,106536,4
80,Taylor Swift,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,79,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4
81,Tory Lanez,Broke In A Minute,4xqIYGwwZTEem9U8A42SPF,75,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009,132024,4
82,Riovaz,Prom Night,7KhJdiu4zbPlhlImRLIyDl,74,0.813,0.608,7,-9.918,1,0.169,0.355,8.56e-06,0.0963,0.0512,149.251,145899,4
83,DaBaby,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,79,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,4
84,1nonly,Stay With Me,2WYs5LxOZfEyURXu7V0O1a,80,0.684,0.844,9,-7.649,1,0.335,0.302,0.0,0.374,0.335,126.677,141505,5
85,Josh Abbott Band,Settle Me Down,3CYpmhtAu6DCAwfkYB2mQ9,72,0.302,0.522,4,-6.737,1,0.0356,0.724,9.46e-06,0.107,0.49,73.369,177083,3
86,Zach Bryan,November Air,0u9NVrPqUINrHIFCuPOnYm,72,0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,243709,4
87,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,74,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,163902,4
88,Beach Bunny,Cloud 9,6vFsBXYczYsP0H3lgunZOm,78,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,147351,4
89,G Herbo,PTSD,1C8ux1YWLMHCenYJFiIV4Z,74,0.883,0.808,1,-3.158,0,0.182,0.0313,0.0,0.207,0.806,119.01,232065,4
90,Juice WRLD,Righteous,5dOxHHMOFAbG3VH23t0xNm,76,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,242181,4
91,XXXTENTACION,Riot,4aOOExMBUyxKnEYb39SrTg,76,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,4
92,$NOT,GOSHA,0j8ppsOOawdPCJnSTcXgOy,74,0.847,0.448,0,-10.14,1,0.416,0.81,1.35e-05,0.325,0.488,79.975,120000,4
93,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,78,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,190534,4
94,Drake,Time Flies,5H4mXWKcicuLKDn4Jy0sK7,76,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,192932,4
95,Juice WRLD,Stay High,21CkzgKCBCq5V4XKjiGSIj,75,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685,4
96,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,81,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,4
97,A Boogie Wit da Hoodie,Me and My Guitar,6cZH4rX1KTt1aJ3Ql6Ynja,74,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,161765,4
98,Bad Bunny,TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,82,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014,4
99,Tame Impala,One More Hour,0mO6oS60RST2sWmN2FKknP,77,0.647,0.398,4,-8.63,1,0.0283,0.108,0.107,0.148,0.32,102.029,432560,4
100,Selena Gomez,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,81,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4
101,Kelly Clarkson,Under The Mistletoe,2K4XbdyLxi9jhqVQeyUKRK,76,0.437,0.802,2,-5.063,1,0.111,0.0168,0.0,0.086,0.704,178.137,225688,4
102,Dua Lipa,Levitating,39LLxExYz6ewLAcYrzQQyP,84,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,4
103,The Neighbourhood,Pretty Boy,7IL8PSVwLOJxqYne6azxQv,77,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,234093,4
104,Lil Tecca,Our Time,2WxUIiq06XXPYWl9YcRJnD,77,0.895,0.439,5,-12.142,0,0.319,0.199,0.0,0.0683,0.633,109.988,98413,4
105,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,77,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580,4
106,Big Sean,Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,76,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,4
107,Tems,Free Mind,2mzM4Y0Rnx2BDZqRnhQ5Q6,74,0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,247579,5
108,Gabby Barrett,I Hope,23T0OX7QOiIUFShSzbJ5Uo,74,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,210773,4
109,Lee Brice,One Of Them Girls,6uyiyatWPCqC59Mm4rO8xL,73,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,188893,4
110,Lil Baby,We Paid (feat. 42 Dugg),6gxKUmycQX7uyMwJcweFjp,74,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,4
111,Halsey,Without Me,6FZDfxM3a3UCqtzo5pxSLZ,81,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
112,Gabby Barrett,The Good Ones,3hLuHKzG1cmlRpq53ZVWd8,73,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215141,4
113,Chris Stapleton,Starting Over,3K07bGe8iljQ3mOKArHLDo,72,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413,4
114,Key Glock,Mr. Glock,1ipSpQfzBbhPFhYm6tfVIz,72,0.804,0.946,7,-5.949,1,0.352,0.002,0.0,0.359,0.745,150.141,146880,4
115,Mac Miller,Blue World,2hwOoMtWPtTSSn6WHV7Vp5,75,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,209440,4
116,Bad Bunny,Safaera,2DEZmgHKAvm41k4J3R2E9Y,81,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,295177,4
117,Playboi Carti,New Tank,4txKMpsSfZRV6durPuHVq0,75,0.819,0.638,10,-4.831,0,0.226,0.031,0.000116,0.152,0.167,150.993,89741,4
118,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),0ada5XsQGLPUVbmTCkAP49,75,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,160212,4
119,BTS,Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,84,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
120,Bad Bunny,LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,82,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,4
121,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,78,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960,4
122,Pop Smoke,Mood Swings (feat. Lil Tjay),5rZlwNFl01HqLWBQGryKSm,78,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,4
123,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1oFAF1hdPOickyHgbuRjyX,82,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4
124,Sir Chloe,Michelle,6XrTwqp0vMc2Z3m4ttoyRe,76,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
125,iamjakehill,By the Sword,3HsFSrIsbO54TFDfG66pZm,76,0.685,0.76,2,-7.813,1,0.0512,0.0199,0.151,0.0866,0.781,160.035,125812,4
126,The Kid LAROI,GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,74,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,181688,4
127,Zach Bryan,Revival,2QfX9Pdz3q66fN3kCXl0Js,71,0.464,0.366,7,-9.025,1,0.047,0.772,1.58e-05,0.0949,0.328,78.846,221250,4
128,Penelope Scott,Rät,4blPH3Uy89WnOnYlIv7Ev4,75,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,4
129,Rod Wave,Rags2Riches 2 (feat. Lil Baby),40TPiJpvwGIyvPjJMDTKfy,72,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4
130,The Kid LAROI,WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,79,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161385,4
131,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,73,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,165726,4
132,Bee Gees,Stayin Alive,5ubvP9oKmxLUVq506fgLhk,80,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,4
133,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,79,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4
134,Future,Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,73,0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,213520,4
135,Jelly Roll,Save Me,1rnYNAJPAb586NhetosdNW,71,0.677,0.404,0,-9.552,1,0.027,0.653,0.0,0.249,0.355,83.087,240723,3
136,Money Man,24 (feat. Lil Baby),0xUvi7wldroBzaZCengPa5,74,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
137,Taylor Swift,the 1,0Jlcvv8IykzHaSmj49uNW8,76,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,210252,4
138,Don Toliver,Cardigan,0Li1OuXXfi7950ilZUFGkF,75,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,4
139,Playboi Carti,Stop Breathing,2lLG56qpLP3UbcLuzMvkWX,74,0.856,0.57,9,-4.486,1,0.286,0.00637,0.0,0.0984,0.155,154.967,218943,4
140,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,73,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,4
141,Kane Brown,Be Like That - feat. Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,74,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4
142,Polo G,I Know,40j4RoqmLiivqzRObbQ4BF,74,0.807,0.665,5,-5.249,0,0.276,0.0919,0.0,0.0788,0.557,164.964,176575,4
143,Carin Leon,La Boda Del Huitlacoche - Live,1Tcm4Qi0lbzXofH11MIzJs,80,0.684,0.882,9,-7.963,1,0.0761,0.517,9.81e-05,0.296,0.892,140.545,188417,3
144,Thundercat,Funny Thing,1c5CllrZr45UBhWpIqM332,74,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,116630,3
145,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,83,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3
146,Wiz Khalifa,The Thrill,4wqzOaLxiCRy2Et8tRyNSX,76,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,234334,4
147,Luar La L,Caile,6i1g5ZRmJZAkDwBaUZ3f2i,87,0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-06,0.0852,0.461,121.737,141340,3
148,Tate McRae,that way,7l97ElWmIdVHWUaOeeU5ZC,79,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4
149,Pop Smoke,Invincible,792HwhrdO3ErRKL5yRe4Ge,80,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,127547,4
150,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,77,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,4
151,Ava Max,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,81,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4
