,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
152,Luke Combs,The Kind of Love We Make,48UKTR66uUOT9LaUvooTNx,79,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,224427,4
153,Taylor Swift,Glitch,6wAFvJPpTZVirBKGZ4EnMW,81,0.675,0.466,11,-9.738,0,0.201,0.361,0.0,0.11,0.347,140.864,148781,4
154,Quavo,HOTEL LOBBY (Unc & Phew),4vVjPTApwXZwB2H3mBq3ml,81,0.825,0.649,11,-4.297,1,0.169,0.117,0.0,0.232,0.143,127.978,142657,4
155,SZA,Awkward,2xZ0zfuDTv5LxLhEgD82PG,80,0.618,0.474,5,-12.097,1,0.0789,0.182,0.000122,0.108,0.397,119.999,178000,4
156,Metro Boomin,Metro Spider (with Young Thug),2VtgzixdB967bHDNu5A1nh,81,0.709,0.734,1,-5.027,1,0.125,0.0411,0.0,0.346,0.245,143.087,174560,4
157,Tiësto,10:35,6BePGk3eCan4FqaW2X8Qy3,87,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253,4
158,ThxSoMch,SPIT IN MY FACE!,7yBEKiv1LmO7GM4rOejhcW,84,0.73,0.785,8,-6.512,1,0.055,0.0464,0.0227,0.111,0.652,94.107,147875,4
159,Luke Combs,"Going, Going, Gone",67AdiJcurlf6gocGobfaXs,78,0.565,0.56,6,-6.034,1,0.0275,0.538,0.0,0.0961,0.325,159.931,177267,4
160,Metro Boomin,Around Me (feat. Don Toliver),221qmpQeBNV87sUjQeUTVH,81,0.693,0.67,2,-3.537,0,0.0345,0.0958,0.00857,0.432,0.084,119.907,191520,4
161,Metro Boomin,Trance (with Travis Scott & Young Thug),5wG3HvLhF6Y5KTGlK0IW3J,81,0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497,194787,4
162,Drake,Middle of the Ocean,410TZrK18uRjtsTunG14cl,80,0.466,0.703,4,-5.774,0,0.393,0.18,0.0,0.422,0.25,76.815,356389,3
163,Yung Gravy,Betty (Get Money),4cacyP5c3PMlfnyjpg13xW,81,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,146471,4
164,Marshmello,Bye Bye,6XO8RlYuJCiI0v3IA48FeJ,81,0.645,0.525,3,-5.399,0,0.0355,0.0574,0.0,0.505,0.238,83.018,108499,4
165,NLE Choppa,Do It Again (feat. 2Rare),5gAwpwuchaCGnJLlBMGBzp,82,0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,160.054,213206,4
166,Pharrell Williams,Down In Atlanta,5unjCay0kUjuej5ebn4nS4,84,0.851,0.819,7,-5.173,1,0.212,0.337,0.000153,0.0658,0.903,83.154,164041,3
167,The Weeknd,Blinding Lights,3FcLoDwqpQTqQ2FW78WZGg,0,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,201573,4
168,The Weeknd,Save Your Tears,0y4bIAApvboQDZTOhWjuHD,2,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,215627,4
169,The Weeknd,Sacrifice,3HWE7gtyBDtMk2AbVPICk0,3,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,188918,4
170,The Weeknd,Call Out My Name,6n9o5EwFFyx6PD2rcRyLil,3,0.468,0.608,1,-4.938,1,0.0363,0.191,0.0,0.304,0.146,134.096,228373,3
171,The Weeknd,Scared To Live,2mGu8gkCT2TuVKORXYM6ei,0,0.488,0.498,0,-8.24,1,0.0479,0.131,0.0,0.0929,0.198,87.419,191307,4
172,The Weeknd,Love In The Sky - Edited Version,587NQwgT7UOsErCgPOVjYe,1,0.635,0.734,9,-6.906,0,0.0514,0.195,0.000525,0.637,0.369,115.048,267920,4
173,The Weeknd,Take My Breath,7035uuMaFOYd1BCIkFfC96,0,0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,339023,4
174,The Weeknd,I Was Never There,26gnHQRspg5Ing1wc8Iv31,1,0.323,0.737,10,-4.008,1,0.0335,0.14,0.000162,0.163,0.156,112.923,241067,4
175,The Weeknd,Die For You,0XTgNVLnzXDSLxzQIMsVCu,0,0.602,0.528,1,-7.152,0,0.0556,0.11,0.0,0.157,0.455,133.851,260256,4
176,The Weeknd,Take My Breath - Single Version,2liQcXFCWNq4mjwehzQBZy,0,0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,220196,4
177,Taylor Swift,Dear Reader,3QF5RsWzK1lCvf2o2cY65P,81,0.562,0.388,0,-12.088,1,0.0705,0.481,0.00145,0.117,0.159,107.747,225194,4
178,Polo G,My All,2UQ2oUbHiB8wWYCE42JX0k,79,0.493,0.613,1,-6.636,1,0.414,0.0393,0.0,0.128,0.373,156.104,197692,4
179,Fuerza Regida,Billete Grande (En Vivo),3XfUFGzbr0LmwFVoLXd9cO,85,0.751,0.601,5,-5.912,0,0.0828,0.533,0.0,0.377,0.56,100.994,163940,1
180,The Weeknd,Can't Feel My Face,1CEfsgezrh5Kz7LIfrKNyF,4,0.71,0.774,9,-5.511,0,0.041,0.117,0.0,0.0967,0.61,107.96,213520,4
181,Harry Styles,Matilda,6uvh0In7u1Xn4HgxOfAn8O,84,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4
182,KAROL G,CAIRO,6WbAhuwE6fCOriBu5786X1,89,0.951,0.692,5,-4.038,0,0.312,0.472,0.000182,0.0894,0.431,115.047,201280,4
183,Metro Boomin,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],1UsQe17Ef7tV1ahFqHEFR3,80,0.521,0.526,1,-8.691,1,0.276,0.131,0.000577,0.173,0.179,161.571,310960,4
184,Isabel LaRosa,i'm yours,37vVp2sWHuuIBOSl1NswP6,84,0.398,0.705,5,-7.07,0,0.0756,0.204,5.13e-05,0.443,0.635,111.487,145668,4
185,Grupo Marca Registrada,El Rescate,4w273WCBXwM4P3jTX5HkB2,87,0.794,0.594,7,-8.698,0,0.139,0.283,0.000381,0.109,0.637,99.238,160897,3
186,Dove Cameron,Boyfriend,59CfNbkERJ3NoTXDvoURjj,85,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,153000,3
187,Sleepy Hallow,Die Young (feat. 347aidan),6EbVuwU7EnKeF2hdpViXCH,80,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,148817,4
188,$uicideboy$,Matte Black,0hPRWztAIbNkt6GcFcLiqF,78,0.877,0.826,10,-3.75,0,0.206,0.122,1.05e-05,0.104,0.814,75.003,238146,4
189,Metro Boomin,I Can't Save You (Interlude) [with Future & feat. Don Toliver],2N9LEu6Pf8nDcp3GjWJT1Z,80,0.668,0.727,1,-4.613,1,0.248,0.0301,0.0,0.143,0.309,143.083,90720,4
190,Metro Boomin,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),3SsJ17EnPIu1B4GZshqjIS,79,0.491,0.77,5,-6.018,0,0.308,0.112,0.0,0.319,0.37,177.977,189427,3
191,$uicideboy$,1000 Blunts,09riz9pAPJyYYDVynE5xxY,77,0.83,0.698,5,-6.517,0,0.077,0.224,1.02e-06,0.191,0.595,132.99,175476,4
192,Marshmello,Numb,10xV5l9nhLvFpR8mqzs0bL,85,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,155589,4
193,Harry Styles,Satellite,0rzaRSujxA0bKyjJl6vHYq,83,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577,4
194,$uicideboy$,I Dream of Chrome,3QQXpvZd9qmzHZ02wDf2im,73,0.84,0.934,0,-3.717,1,0.119,0.0484,0.0,0.0961,0.67,149.994,145843,4
195,JVKE,this is what falling in love feels like,2PWTZV5znjLtZC5T1EVJvL,82,0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,120308,5
196,Lil Baby,Not Finished,2A0G0bPmlkUXUbvWqrAXzg,78,0.785,0.524,1,-7.004,1,0.122,0.0123,0.0,0.365,0.0855,142.007,163454,4
197,Harry Styles,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,84,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,193813,4
198,Øneheart,snowfall,4xF4ZBGPZKxECeDFrqSAG4,86,0.466,0.0918,10,-26.813,1,0.0269,0.929,0.803,0.439,0.0841,95.014,124066,4
199,Kendrick Lamar,Die Hard,2g6tReTlM2Akp41g0HaeXN,81,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,239027,4
200,Harry Styles,Daylight,51Zw1cKDgkad0CXv23HCMU,83,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,164533,3
201,Pharrell Williams,Cash In Cash Out,3S68RFe1lsdCdTMPIMJM3X,78,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,216136,4
202,La Adictiva,JGL,5kpxVMDvYGRmNqawPqDTYR,86,0.702,0.586,8,-5.317,1,0.118,0.55,0.0,0.27,0.965,112.852,158093,4
203,Peso Pluma,Siempre Pendientes,5PfFHceiEv61KldMOuVrv8,87,0.774,0.748,0,-7.086,1,0.0352,0.331,0.0057,0.126,0.714,135.929,186828,3
204,Kendrick Lamar,Rich Spirit,1QPreu0BNOrUfEb8HTd2qG,80,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,202285,4
205,The Weeknd,Out of Time,2SLwbpExuoBDZBpjfefCtV,83,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,214194,4
206,Eslabon Armado,HASTA LA MUERTE,3qAJAUr7yc9bPDx4ESt6ND,77,0.555,0.832,11,-3.691,1,0.0412,0.28,0.0,0.0894,0.43,170.124,209903,3
207,Bad Bunny,Un Ratito,5CzixCxDkRXX9mScCmah8O,86,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,176936,4
208,NewJeans,Hype Boy,0a4MMyCrzT0En247IhqZbD,87,0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,179027,4
209,$uicideboy$,BUCKHEAD,5dol1hrERJOReznLRJ2VVQ,71,0.759,0.833,11,-5.01,1,0.0779,0.00026,0.0573,0.178,0.522,140.026,183919,4
210,$uicideboy$,Sorry for the Delay,49YpGS0rVcRLtiDvx5JQyp,71,0.787,0.889,2,-3.125,1,0.128,0.00951,0.000322,0.652,0.677,156.027,172400,4
211,Yeat,Flawlëss (feat. Lil Uzi Vert),1a019wP7IdYLexwbmfZPm3,78,0.474,0.805,1,-5.997,1,0.332,0.0715,0.0,0.147,0.109,131.001,176125,4
212,Lil Baby,Real Spill,4OkFBMU18NidtaefaTjUq1,78,0.776,0.557,2,-7.441,1,0.545,0.0496,0.0,0.112,0.284,156.978,198722,4
213,$uicideboy$,Champagne Face,1UsvO5U72YRU8Xnq8Lp14O,71,0.894,0.767,10,-4.695,0,0.137,0.0231,2.36e-05,0.574,0.412,144.077,140289,4
214,Juice WRLD,Cigarettes,1CfuBY3BDdKpooQ9L5zgUc,78,0.587,0.614,2,-6.344,1,0.0435,0.0306,0.0,0.399,0.451,160.075,227527,4
215,The Weeknd,Is There Someone Else?,0mL82sxCRjrs3br407IdJh,84,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
216,Central Cee,Doja,3LtpKP5abr2qqjunvjlX5i,89,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04,97393,4
217,Corey Kent,Wild as Her,4RG7P0CXQ4pe0OeCAHjX5L,75,0.504,0.736,0,-6.079,1,0.0352,0.00216,0.0,0.129,0.46,148.014,199733,4
218,Junior H,Los Botones Azules,3ZGkdrigbWXLgHungXfZkt,85,0.784,0.737,5,-2.174,1,0.0758,0.0877,0.0,0.1,0.623,97.5,135612,3
219,Bailey Zimmerman,Where It Ends,7lNezbnIXBbgNmFOa9dt1c,76,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,179294,4
220,Ski Mask The Slump God,OOGA BOOGA!,4gKWtJGlhxKKSyV65llt2G,77,0.847,0.916,1,-5.757,1,0.222,0.101,0.000766,0.118,0.751,104.018,139038,4
221,Ivan Cornejo,Está Dañado,0ciLo7Ntd7Gfc0rQRTgkSG,75,0.578,0.459,8,-11.938,1,0.041,0.501,1.86e-05,0.143,0.164,160.065,201195,3
222,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),0mBP9X2gPCuapvpZ7TGDk3,87,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
223,Harry Styles,Keep Driving,2NcQic8JxdjAlAHuNbOIRE,81,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,140242,3
224,A Boogie Wit da Hoodie,Water (Drowning Pt. 2) [feat. Kodak Black],6yDPFrHZLQbQa9Itd2J4Gp,76,0.855,0.603,0,-5.488,1,0.284,0.0392,0.0,0.105,0.494,129.976,206769,4
225,$uicideboy$,"My Swisher Sweet, But My Sig Sauer",4QlbH3QGLr13WeLUywH9DA,77,0.683,0.969,0,-3.29,1,0.171,0.000275,0.126,0.94,0.595,170.017,226932,4
226,Parker McCollum,Handle On You,6Qpfsw8OS5HW5XxgmXYLWS,75,0.588,0.931,6,-3.925,1,0.0318,0.00411,0.0,0.345,0.625,105.027,219333,4
227,$uicideboy$,The Serpent and the Rainbow,2CkpD7gqMXrrpTCJ9TZ0bw,70,0.78,0.78,0,-2.857,1,0.0858,0.00147,0.0,0.472,0.446,118.014,177290,4
228,Zach Bryan,The Good I'll Do,53zCCom4uEoIBaOAEJtjUL,75,0.434,0.215,10,-8.478,1,0.0417,0.82,0.0,0.456,0.187,118.152,211316,4
229,Lil Durk,Hanging With Wolves,1a7tOEheXeaSNathZW4Gzk,75,0.823,0.636,11,-7.239,0,0.0612,0.0168,0.0,0.108,0.5,151.978,205893,4
230,Bad Omens,Just Pretend,1H4Y9uW4N0LsxJUz0VnaPJ,78,0.457,0.834,5,-4.674,0,0.0817,0.00252,0.00125,0.1,0.201,140.032,204677,4
231,Lil Baby,Pop Out (feat. Nardo Wick),0VOMBffX1llDu37yQUt3u3,76,0.474,0.576,1,-6.963,1,0.257,0.00248,0.000309,0.174,0.285,157.947,195197,4
232,Drake,Sticky,4rmVZajAF7PkrCagGPHbqa,80,0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,243228,4
233,Rauw Alejandro,PUNTO 40,2TDyyEBasw10wu5Uh94bR1,88,0.873,0.826,0,-0.722,1,0.0876,0.00127,0.0361,0.311,0.201,106.972,190654,4
234,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,5U1OEoEW4xnalSAToamwZL,82,0.431,0.34,0,-9.384,1,0.0311,0.794,0.0108,0.12,0.0529,119.877,285051,4
235,$uicideboy$,Center Core Never More,67IECOggWzBnCERhbOlTRp,69,0.655,0.782,8,-6.825,1,0.392,0.0105,0.00367,0.12,0.372,167.003,164723,4
236,MUPP,vendetta!,5Sk39LuvdwuvL84jD01Dum,84,0.706,0.91,1,-3.527,1,0.146,0.175,2e-06,0.11,0.667,126.007,107045,4
237,Bad Bunny,Un Coco,6VrQTLzzuyGIYjUDe4kAZk,87,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-06,0.176,0.744,151.991,196413,4
238,JIN,The Astronaut,0h7QMc9ZRzA9QJrbEHytn2,89,0.54,0.761,5,-5.356,1,0.0311,0.00446,2.5e-06,0.137,0.215,124.988,282463,4
239,ROSALÍA,DESPECHÁ,5ildQOEKmJuWGl2vRkFdYc,91,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,157018,4
240,TWISTED,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,5Zlb01Jcn0Ld49zazzZJSB,87,0.604,0.601,2,-7.887,0,0.0628,0.15,0.000579,0.168,0.156,139.88,164629,4
241,Metro Boomin,All The Money (with Gunna) [Bonus],4a1fh9vJMMoRjNrBmEWoM0,78,0.837,0.58,4,-6.932,0,0.0618,0.053,0.00276,0.699,0.262,111.981,167400,4
242,BLACKPINK,Shut Down,0ARKW62l9uWIDYMZTUmJHF,83,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058,175889,3
243,Drake,I Guess It’s Fuck Me,31bsuKDOzFGzBAoXxtnAJm,78,0.385,0.34,7,-11.754,1,0.051,0.499,1.2e-05,0.196,0.0398,83.947,263988,4
244,Mac Miller,Love Lost,0N9C80kcgL0xXGduKnYKWi,80,0.735,0.812,2,-4.417,1,0.151,0.528,0.0,0.186,0.584,109.835,162876,4
245,Lauren Spencer Smith,Fingers Crossed,3yMC1KsTwh0ceXdIe4QQAQ,81,0.56,0.473,5,-7.23,1,0.0533,0.618,0.0,0.31,0.441,109.414,175345,4
246,Gunna,P power (feat. Drake),0lEjxUUlKqjqXrVlIHFduD,76,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,193347,4
247,Dean Lewis,How Do I Say Goodbye,5hnGrTBaEsdukpDF6aZg8a,87,0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,163603,4
248,Jax,Victoria's Secret,4svaKoxMMP7ImmKrD5hfQu,79,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,176125,4
249,Pentatonix,Kid On Christmas (feat. Meghan Trainor),5glU2EWqa5hpYqGPboSNjV,78,0.419,0.817,2,-4.704,1,0.0468,0.0243,0.0,0.251,0.317,78.107,202600,4
250,Harry Styles,Little Freak,3i058E8uxTsYqJ5NWZzqSj,82,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,202183,4
251,Jordan Davis,Next Thing You Know,2lNTHWu2I5Tcz9ukWsV5Jj,75,0.557,0.597,5,-8.296,1,0.048,0.646,0.0,0.0974,0.414,78.526,175238,4
252,Connor Price,Spinnin,5OzgCc3gQsqchX95k1C1Qa,81,0.765,0.572,11,-6.153,0,0.128,0.226,0.0,0.192,0.475,140.013,110938,4
253,YoungBoy Never Broke Again,Put It On Me,2FWeNvUo79OeiHWoR1bUsO,76,0.665,0.666,9,-7.009,1,0.429,0.0331,0.0,0.0841,0.844,164.205,152195,4
254,Rauw Alejandro,LOKERA,79HZAZNnOE97rb2hnI0XQr,88,0.834,0.828,11,-2.657,0,0.0452,0.21,5.91e-06,0.103,0.58,102.019,195294,4
255,beabadoobee,the perfect pair,41P6Tnd8KIHqON0QIydx6a,78,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,177533,4
256,Eden Muñoz,Chale,74WROFXsox6wkeUrEK2DS6,85,0.551,0.436,8,-8.029,1,0.0428,0.395,0.0,0.0719,0.862,188.651,170745,3
257,Grupo Marca Registrada,Si Fuera Fácil,7Jph6HJbfURt4Fea19IED3,84,0.794,0.677,10,-9.969,1,0.0713,0.446,0.0313,0.076,0.611,101.467,170496,3
258,Elton John,Hold Me Closer,72yP0DUlWPyH8P7IoxskwN,86,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,202246,4
259,Bad Bunny,Otro Atardecer,0E0DRHf5PfMeor0ZCwB3oT,84,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,244444,4
260,Gunna,pushin P (feat. Young Thug),3XOalgusokruzA5ZBA2Qcb,79,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,136267,1
261,NewJeans,Attention,2pIUpMhHL6L9Z5lnKxJJr9,84,0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,180067,4
262,Kanye West,True Love,06JvOZ39sK8D8SqiqfaxDU,80,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,148571,4
263,Lauren Spencer Smith,Flowers,6Z165JvPnS8PYvGW8oLGLc,79,0.684,0.449,3,-9.738,1,0.611,0.869,0.0,0.0881,0.341,66.165,157373,4
264,Noah Kahan,Homesick,0jkzxxDG8z3Y5OmfNl1VM0,75,0.503,0.643,6,-6.494,1,0.0407,0.0261,2.27e-05,0.314,0.43,169.955,194417,4
265,Lil Baby,Never Hating (feat. Young Thug),1Py8c3dkLF0YczcAyBFBEM,76,0.879,0.504,8,-8.284,1,0.271,0.0016,0.0,0.147,0.335,102.929,160777,4
266,Morgan Wallen,Don't Think Jesus,1TUuhV75FeOF6UObRsABo2,74,0.578,0.431,2,-7.034,1,0.0269,0.469,0.0,0.137,0.21,116.979,226975,3
267,IVE,After LIKE,2gYj9lubBorOPIVWsTXugG,86,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,176973,4
268,Yahritza Y Su Esencia,Inseparables,57GWBz1UtT6iei1jrbkovI,76,0.676,0.441,3,-6.929,1,0.0253,0.726,0.0,0.0884,0.515,140.091,171724,3
269,NLE Choppa,Capo,1vux5TJpXtc7tbjA1YODpp,77,0.614,0.953,2,-4.162,1,0.0688,0.119,0.0,0.331,0.593,154.969,192200,4
270,Metro Boomin,Lock On Me (with Travis Scott & Future),4yMMO2eoHklIieMg27MNzP,42,0.746,0.497,10,-8.313,1,0.227,0.511,2.2e-05,0.0988,0.169,93.971,174707,4
271,Metro Boomin,On Time - Instrumental,5JYitBgMG4W3QZEryix1yE,38,0.231,0.365,5,-10.919,0,0.0319,0.857,0.89,0.366,0.206,79.873,168920,4
272,Metro Boomin,Superhero (Heroes & Villains) - Instrumental,7wmi32Wz3IXXyCl60QZkTb,38,0.521,0.357,5,-9.744,0,0.0548,0.0215,0.922,0.126,0.451,116.68,182667,4
273,Metro Boomin,Too Many Nights - Instrumental,4ReJBi5fD6RiAQvknuRkqs,35,0.644,0.611,7,-6.642,0,0.0366,0.00347,0.915,0.105,0.339,175.995,199920,4
274,Metro Boomin,Raindrops (Insane) - Instrumental,0HvMsrPhaM9zGw5AK4Qyy2,33,0.81,0.424,5,-7.549,0,0.0427,0.0208,0.874,0.361,0.136,112.001,188587,4
275,Metro Boomin,Umbrella - Instrumental,5WSe7VER6G0htr4lEUbNl3,33,0.762,0.658,4,-4.927,0,0.0384,0.0041,0.677,0.356,0.209,110.975,222000,4
276,Metro Boomin,Trance - Instrumental,1xa6NUKXLGrUqJMSAfJVNg,32,0.87,0.307,1,-13.425,0,0.105,0.105,0.847,0.142,0.332,119.43,194787,4
277,Metro Boomin,I Can't Save You (Interlude) - Instrumental,1AQ372I62vOCD6cqqknVor,31,0.497,0.609,3,-6.092,0,0.035,0.000797,0.905,0.0856,0.323,142.992,90720,4
278,Metro Boomin,Metro Spider - Instrumental,5E4UiLDZ1XIWXzLNz2egNS,31,0.627,0.622,10,-9.968,0,0.0395,0.004,0.88,0.404,0.139,143.018,174560,4
279,Metro Boomin,Around Me - Instrumental,7DMHylrKhOTpUUzgeD98Vb,31,0.612,0.599,0,-5.045,0,0.0362,0.0124,0.804,0.365,0.0395,119.994,191520,4
280,Metro Boomin,Creepin' - Instrumental,5uYZnkDGu0yQtnE7Oy424p,31,0.669,0.338,1,-9.986,0,0.115,0.319,0.836,0.11,0.103,195.955,221520,4
281,Metro Boomin,Walk Em Down (Don't Kill Civilians) - Instrumental,2QLjrHA2TX5rf5WkuT8K6A,30,0.352,0.469,5,-11.446,0,0.0491,0.115,0.914,0.0808,0.045,161.431,310960,4
282,Metro Boomin,Niagara Falls (Foot or 2) - Instrumental,0aRwbu9pjWTtnE2Mpserjq,31,0.483,0.521,7,-7.335,0,0.0829,0.0429,0.703,0.128,0.114,87.422,207307,4
283,Metro Boomin,All The Money - Instrumental - Bonus,42GVN8dXATpZ6sancy8G5j,29,0.771,0.411,4,-8.799,0,0.0567,0.00149,0.917,0.71,0.261,111.93,167400,4
284,Metro Boomin,Feel The Fiyaaaah - Instrumental,4nGOqcmjNz0XGMh1S6Noxu,29,0.453,0.647,4,-9.115,1,0.07,0.00105,0.953,0.318,0.179,177.854,189427,3
285,Metro Boomin,Lock On Me - Instrumental,2ZxPeA5bF7iAA5VvLQ6zkq,28,0.472,0.38,10,-14.175,1,0.147,0.403,0.855,0.199,0.104,94.005,174707,4
286,Kylie Morgan,If He Wanted To He Would,3nei8eHEdiwwSfyoOCHPZI,74,0.655,0.617,0,-4.716,1,0.026,0.0998,0.0,0.211,0.734,90.015,174173,4
287,Selena Gomez,My Mind & Me,0XER3HPMx223xWaAgNKp4Y,83,0.6,0.389,9,-5.727,1,0.0337,0.566,0.0,0.0826,0.244,143.577,147597,4
288,Yeat,Talk,0oO1AbL92F6329z13C2qQH,77,0.698,0.763,4,-4.716,0,0.205,0.0873,0.0,0.647,0.252,139.939,174857,4
289,Ozuna,Hey Mor,1zsPaEkglFvxjAhrM8yhpr,91,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600,4
290,Joji,Feeling Like The End,1abwytAhbWeHrbsA9eODOy,80,0.794,0.668,2,-7.689,1,0.0646,0.299,0.00104,0.0899,0.632,148.016,102480,4
291,Zach Bryan,Heavy Eyes,2gJj6WtAxXjApMs3PXsCeX,74,0.471,0.912,5,-3.032,1,0.0724,0.032,0.0,0.343,0.613,139.667,190780,4
292,Mariah the Scientist,Spread Thin,4MbzauKV2ydtZZjLsPcuTF,75,0.621,0.411,6,-8.261,0,0.0333,0.0553,0.0,0.0816,0.357,110.113,202520,4
293,JID,Surround Sound (feat. 21 Savage & Baby Tate),1udwFobQ1JoOdWPQrp2b6u,76,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4
294,(G)I-DLE,Nxde,6NnCWIWV740gP7DQ8kqdIE,86,0.726,0.91,4,-1.948,0,0.179,0.0413,7.81e-06,0.479,0.648,135.966,178453,4
295,Sabrina Carpenter,A Nonsense Christmas,7yogx3TwxGwSxO2QITsT2q,77,0.722,0.75,8,-4.051,1,0.0445,0.00768,0.0,0.128,0.57,139.019,153100,4
296,Lainey Wilson,Heart Like A Truck,5ZCjp56T8J6d7amJyFSzrI,74,0.587,0.632,9,-5.416,1,0.0311,0.148,1.01e-05,0.158,0.392,139.974,199040,4
297,Walker Hayes,Fancy Like,58UKC45GPNTflCN6nwCUeF,76,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994,161853,4
298,21 Savage,3AM on Glenwood,1MTXYvJ9TSqg9x6WPCDx2n,77,0.475,0.692,1,-8.327,1,0.398,0.0533,6.49e-06,0.18,0.241,181.167,178329,4
299,Conan Gray,Memories,5UXJzLFdBn6u9FJTCnoHrH,82,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,248819,4
300,charlieonnafriday,Enough,4vuVzf7BIZhDAFm3TB0Tzy,78,0.745,0.543,7,-8.137,1,0.0396,0.22,0.0,0.174,0.242,139.964,185267,4
301,Harry Styles,Love Of My Life,1mw0RgNXIpYRyyCdBQbLgA,81,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,191638,4
302,BTS,Run BTS,69xohKu8C1fsflYAiSNbwM,87,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,204940,4
